CWH,32.25,9.40261,-2.44671,-3.77446,8.42232,105.2287,5.53652,5.64857,393.179,9.09995,2.55936,6000.891,59.5684,1.36263,1605.982,0.29011,3348.043,32.90298,17.9243,389.956,29.08436,146.748,8.19928
CWBR,5.35,-0.23862,-0.19904,0.24895,,0,-0.18337,-0.23875,-8.61969,,0.26319,-48.95939,,11.64729,0,,0,,,-8.67691,,-8.67691,
CVON,9.24,,-0.10245,31.11007,,0,0.05902,0.05103,-0.67624,,0.02047,,,0.35184,0,,0,,,0.52026,,0.29778,
CXDC,4.25,2.92535,-7.69968,15.65346,12.25581,26.00668,1.91142,1.9083,200.6886,9.46541,9.62069,100.6818,7.2748,1.04288,14.09362,0.7443,109.7798,13.23181,16.55853,122.1461,18.33981,94.80362,7.95241
CY,16.96,0.64574,0.60064,-0.98435,3.35484,6.83845,-0.30646,-0.35115,365.786,0.09219,0.4304,19.564,,1.21888,52.65588,0.81603,54.1589,12.70814,24.77432,2.146,41.13214,-117.003,-1.93743
CYBR,51.02,0.65972,2.04457,7.85633,7.76688,7.23258,0.45513,0.44283,28.868,9.3347,8.84461,-65.57792,31.48717,3.4064,0,,0,24.87647,40.85036,24.429,84.00923,16.015,6.11958
CYCC,1.35,-0.75159,,1.81422,,0,-1.94545,-1.96182,-9.467,,1.99292,74.19659,,6.3151,,,,-100,,-8.463,,-14.845,
CYD,21.17,,,,10.57561,63.28063,3.72161,3.71843,272.858,10.01845,,79.44597,8.9788,,,,,1.20328,3.82025,258.4829,21.66766,151.7148,8.66127
CYRN,2.35,-0.25905,-0.21337,0.38176,-46.90737,0.75277,-0.39913,-0.38812,-8.713,-53.16731,0.61216,-120.5529,,2.03125,,,,-7.26174,5.19411,-16.375,59.14153,-16.333,-53.03094
CYTR,1.59,-1.43026,-1.13784,0.64062,-32871.23,0.00416,-1.4552,-1.55843,-32.2413,-34985.63,1.34261,66.23724,,1.55903,0,,58.417,0,0,-34.98563,,-34.98643,-34986.43
CZR,11.25,-3.55595,-10.46016,-3.21491,-34.99588,17.37511,-0.58961,-15.2801,1160,-48.99011,3.73977,473.3329,,1.8321,566.7597,1.81144,569.0233,100.3161,-9.93215,-2377,53.77164,-1614,-33.4089
CYTX,0.2864,-0.63508,-0.60687,0.03236,-322.6677,0.19823,-0.77114,-0.86695,-16.846,-353.8606,0.16515,14.80811,,0.80721,0,0.63435,104.8,-49.52098,-15.06131,-22.687,60.34321,-26.664,-353.9314
DAIO,7.44,0.539,,2.66528,14.82188,4.03639,0.54164,0.58274,5.681,15.15668,2.24011,29.01634,,3.53065,,2.98935,,26.28295,14.78971,5.16,58.9087,4.918,14.44304
DAKT,8.81,0.73013,-0.09198,4.31191,3.1706,13.82391,0.23344,0.32716,37.488,2.65762,1.6409,63.50108,3.07149,2.17814,1.36732,1.59747,1.85652,12.61418,3.68221,19.482,24.27476,14.581,2.36691
DAL,54.81,8.2462,0.72752,-1.03366,14.82397,57.04564,4.92072,5.15318,8608,13.82262,3.73163,19.83219,34.13734,0.42233,47.39037,0.35078,63.50827,8.321,2.37879,5701,53.12288,3727,9.03647
DAN,25.76,3.52821,0.86154,4.91089,6.5335,49.29231,2.39665,1.99001,789,5.27119,4.43497,-83.72235,7.23001,1.6933,173.6427,1.12397,177.5913,26.95232,-0.04156,380,14.73159,291,3.92565
DATA,80.82,-0.66482,2.09278,8.93014,-21.77334,11.12123,-1.24226,-1.26231,-145.419,-20.3748,10.62192,306.994,,1.9356,0,,0,-0.51745,47.00941,-178.699,87.0523,-97.976,-11.17097
DARE,0.8379,-1.53958,-9.69964,1.57868,-855.0274,0.21283,-14.1842,-2.2521,-6.40351,-5131.201,1.41045,-1564.155,,12.37034,0,,0,,20.22251,-7.31674,,-7.31674,-955.188
DAVE,7.1,-0.29858,0.4125,1.57823,-10.53177,9.26791,-0.05561,-0.69366,2.868,-11.64796,1.19794,74.80948,,1.624,67.71011,1.56275,77.40524,-12144.74,-16.05784,-7.524,27.09498,-4.866,-7.53309
DBD,15.4,1.7001,-0.83284,-18.80529,-1.81372,61.03012,-1.5447,-2.00597,222.1,-3.81186,8.16056,65.99052,,1.39402,380.234,0.98444,394.4255,0.52276,9.02939,-175.7,22.53921,-151.4,-2.68587
DCAR,2.08,-4.71058,-1.00102,2.54963,-14.46556,18.9078,-4.08514,-4.87113,-2.1848,-7.26355,2.51076,-120.6038,,1.73009,3.07284,,4.66288,-20.38261,-23.87323,-2.25268,22.70885,-4.08587,-14.21726
DDD,11.59,-0.02942,-0.05468,2.51894,-8.35406,5.79176,-0.59335,-0.59303,8.068,-8.90323,1.1876,-292.6658,,2.11666,1.14373,1.61503,1.24779,6.82608,12.80938,-57.521,47.18366,-66.191,-10.11084
DDE,1.33,0.24015,0.13944,3.46118,0.13169,5.47396,-0.01256,-0.01259,8.401,-0.34309,0.32327,58.95692,,0.63327,0,0.5846,17.34779,0.30741,-4.77094,-0.607,17.36056,-0.407,-0.22948
DDS,80.34,12.77973,4.55432,52.56746,4.21064,217.8036,5.00796,4.86594,504.962,3.31169,5.75466,64.15774,-6.61629,1.66391,33.26894,0.25606,42.75261,6.31225,-0.99383,212.732,34.61141,143.961,2.22845
DECK,90.03,6.3272,7.93828,30.20096,9.26313,58.38971,0.83341,4.76296,223.803,-0.39025,15.52371,296.5507,,3.248,3.06486,2.16165,3.12014,6.59345,,171.323,47.97433,153.077,8.17667
DELT,1.15,-2.4831,-0.05549,1.41133,-49.65087,5.67786,-2.86729,-2.81289,-24.14048,-50.49953,0.004,-53.57897,,0.72039,0,0.67648,425.4138,15.01988,,-28.42724,6.97197,-28.42725,-50.49955
DESP,31.25,0.85383,0.60097,2.14047,13.59679,7.96119,0.68834,0.6462,85.065,10.37523,5.5225,199.9832,,1.64695,,,3.77137,29.55057,,54.36,72.80624,42.366,8.08604
DENN,15.43,0.87664,0.84459,-2.98407,13.36019,7.51679,0.56464,0.54225,98.747,10.734,0.07715,13.32539,18.53961,0.43507,,0.40205,,4.54766,1.61793,56.801,46.43998,37.994,7.17994
DEST,2.59,-1.92732,0.3065,3.38995,-3.73214,29.16146,-2.02647,-3.22369,14.036,-1.77773,0.15174,-395.9876,,1.32092,49.84072,0.22939,82.2362,-6.07124,,-18.932,52.82191,-44.225,-11.02269
DG,93.55,5.9717,3.19255,2.18342,8.55447,85.86039,4.51133,4.49627,2412.049,8.12612,0.99519,-1.13892,9.54435,1.43272,42.51892,0.21546,49.07066,2,7.93497,1907.28,30.7672,1228.204,5.23286
DFFN,0.546,-0.54694,-0.98755,-0.63511,,0,-1.76263,-0.5929,-11.39091,,0.08384,137.7293,,0.65488,0,,8.65229,,,-5.72489,,-6.63784,
DFBG,1.3284,-0.40892,-0.33801,-4.40737,-1.34689,12.15526,-1.21588,-0.87117,5.813,-11.87536,0.20944,93.69117,,1.66062,198.8787,0.75514,238.1326,2.98591,9.36161,-10.729,46.37028,-11.498,-7.14326
DFRG,15.25,0.3382,-0.06269,4.42388,-6.28142,16.64891,0.36972,-0.8122,37.552,-6.74845,0.2262,-418.1078,,0.7139,12.94483,0.36607,12.94483,2.29348,9.23071,-24.392,71.23213,-16.057,-4.44262
DGII,10.3,0.56433,0.05591,4.98839,2.34619,6.72663,0.43721,0.28242,14.377,5.22534,2.73127,-73.00606,3.48242,5.96711,0,4.6412,0,0.0487,-0.95467,4.406,48.25494,7.64,4.20575
DFIN,17.17,2.05869,1.91422,-11.24629,9.85173,30.2453,0.80839,0.72734,150.6,5.5926,1.54303,-1080.208,,1.44439,306.7604,1.31979,306.7604,1.71946,,56.2,38.163,23.9,2.37835
DHI,43.84,3.11523,0.13007,20.71367,11.53759,38.15399,2.76965,2.96735,1929.6,11.36967,2.4496,41.6311,-0.18679,,36.41969,,41.33596,14.75449,26.47674,1675.2,21.91191,1129.5,7.77575
DHX,1.6,0.57107,0.43919,-1.66179,10.99543,4.31065,0.27412,0.32542,31.735,9.32772,0.23906,106.328,-11.24674,0.54725,31.24976,,31.24976,-7.28458,1.2566,19.397,85.58596,15.659,7.53018
DHXM,7,0.28655,-0.31818,-0.05902,18.87386,2.27552,0.24016,0.17003,74.343,10.75695,0.53339,-82.91373,59.49527,1.64483,82.06748,1.014,113.3791,-15.76592,40.63447,25.897,54.00199,21.516,7.29997
DIN,65.58,-21.27915,-0.98262,-59.39609,-70.33079,34.10265,-3.24065,-22.62984,196.606,-70.33079,6.50304,-63.44804,,1.33788,,,,-3.50189,-6.57811,-425.374,56.48731,-401.52,-67.46465
DIOD,30.46,2.84517,1.40331,11.34549,7.62281,21.1454,1.08968,0.88371,188.388,5.93728,4.371,1128.412,11.89043,2.67972,29.76438,1.80375,32.36737,15.66021,10.71174,62.591,33.84317,44.095,4.37923
DIS,100.44,8.07959,5.36778,-2.00533,25.09335,35.75353,5.69936,5.9906,16928,25.0068,3.118,20.01578,12.73337,0.86913,46.39054,0.80337,60.27166,3.83523,5.45465,13808,45.00036,9324,17.50503
DISCA,21.43,2.98961,2.82153,-16.96316,9.58824,12.98017,1.825,-1.18931,4359,-1.99331,19.23421,-724.6627,,5.33993,320.0651,,320.7159,11.48325,8.90255,-137,61.82162,-269,-5.19424
DISH,37.89,3.50963,-4.65224,-35.99034,10.88357,28.32821,2.27317,1.79395,2826.942,11.46581,4.2461,-51.59879,3.61656,0.68041,218.1568,0.61392,233.5591,-7.1637,1.77206,1650.087,28.24497,898.689,6.70823
DJCO,228.49,3.40684,-1.63245,123.992,-33.03799,30.16187,-0.66486,-0.51276,-8.347,-19.49546,179.2084,14.27673,,11.00452,16.8378,11.00278,16.9005,2.62262,5.36083,-8.398,97.88695,-0.708,-1.70004
DKS,35.05,5.21911,1.82568,14.47273,5.69903,79.80595,3.01289,3.0198,722.325,5.83597,0.94272,37.96143,4.73995,1.40777,3.09472,0.207,3.36266,7.27578,8.03851,501.338,28.97466,324.144,3.7733
DK,40.7,4.37098,1.53519,9.07381,2.56633,100.8726,1.76756,1.46375,267.2,4.11856,11.53633,194.5394,-17.31618,0.97758,53.03526,0.675,88.79195,131.6799,-3.59441,299.3,11.93032,127.8,2.22369
DLB,63.56,2.95048,1.41044,14.9438,24.00805,10.69254,2.05199,2.142,359.844,23.73138,8.22077,38.49597,-4.48502,4.63976,0,4.52836,0,8.08587,2.99686,273.822,89.1915,221.406,20.12495
DLPH,47.65,5.88766,2.16558,-0.15799,9.19777,54.69208,4.93998,3.29372,813,8.66158,3.81433,-19.40061,,1.47421,2227.941,1.11748,2257.353,12.47818,,420,19.69478,292,6.61992
DLTH,18.73,0.91518,-0.51561,4.17929,7.86345,14.64712,0.67682,0.67696,44.402,7.53107,0.08826,28.39458,,2.02453,20.57911,0.24411,20.64085,24.70728,,35.505,55.3655,21.851,4.69342
DLTR,94.9,7.41902,3.69373,-3.99324,8.98654,93.58645,4.91627,4.84488,2628.8,7.65998,4.62571,47.8224,12.54769,1.60061,67.69558,0.49211,80.44777,12.86665,24.64265,1704,31.56549,1152.3,5.17992
DMPI,0.94,,-0.59962,0.44029,,0,-0.73646,-0.6946,-10.39215,,0.48749,-9.89977,,5.47218,0,,0,,,-10.29746,,-10.71658,
DMRC,23.95,-1.21278,-1.95108,6.42451,-105.3623,2.3859,-1.44187,-1.4855,-24.139,-103.0302,5.81392,134.3581,,15.14748,0,,0,-6.21622,-10.69059,-25.977,66.05719,-15.242,-60.45294
DNKN,59.69,2.69895,1.57537,-24.752,51.1337,9.3298,2.30699,2.25032,474.84,39.42901,11.2674,-6.41784,19.34906,2.79056,36025.06,,36405.03,5.30076,5.50698,339.287,84.04267,207.509,24.11491
DOGZ,4.07,0.36257,0.11848,0.29085,27.43905,1.32899,0.31045,0.31045,6.63975,27.81473,0.06018,54.18068,,0.85322,0,0.57208,79.81322,34.1879,,5.88896,39.36725,4.94576,23.35981
DORM,66.21,3.91214,2.04944,16.28315,19.51239,26.52339,3.25969,3.25857,198.464,19.55092,2.13547,-5.63866,12.36721,4.80993,0,2.8949,0,-0.60149,9.62759,176.589,39.70778,110.999,12.28924
DOX,66.72,4.50729,2.5061,7.68973,13.31271,26.73148,2.9627,3.08777,724.453,13.26329,6.73489,18.91199,5.10455,1.71333,0,,0,2.40739,3.55819,516.346,34.96328,449.36,11.6437
DPZ,233.56,6.75945,3.45502,-65.35522,18.69569,58.47574,5.88372,5.9037,569.371,14.3528,0.83379,43.81558,25.06495,1.45569,,1.35536,,8.79557,10.68195,400.153,31.0616,277.905,9.96797
DPW,0.8,-0.60647,-0.21554,-0.01251,-51.89888,0.86768,-0.16221,-0.59139,-4.324,-15.03423,0.02219,-2485.918,,0.57586,14.21357,0.38705,53.69078,76.34173,-7.52309,-5.871,36.5116,-6.011,-67.79407
DRAD,1.55,-0.65347,-0.02706,0.90666,-5.68536,5.9185,-1.09449,-1.2053,7.791,-6.85066,0.11298,-628.376,,1.50713,70.14641,1.18297,70.14641,-0.69378,18.56184,-8.107,24.00054,-24.13,-20.39057
DRI,85.25,6.79707,1.98377,-0.05909,8.9714,62.40824,3.79812,4.38764,1003.6,8.88818,1.18834,31.59839,12.80882,0.38814,43.59735,0.24641,45.97863,13.29111,6.12265,547.6,21.51232,553.8,7.02738
DRRX,2.14,-0.02225,-0.00964,0.10004,-4.54952,0.3358,-0.02543,-0.03155,-1.8,-7.51474,0.2437,187.3335,,2.86568,58.79561,2.66585,92.67964,455.5303,-1.51497,-3.695,86.51007,-3.695,-7.51474
DRIO,1.54,-1.65019,-1.12923,0.28002,-278.8975,0.53987,-1.66157,-1.42772,-14.224,-304.5068,0.2825,-14.0915,,2.00531,0,1.6126,0,88.30549,,-15.743,25.35783,-15.998,-304.5068
DS,4.78,-0.34194,-0.37,1.69871,-15.50476,4.37339,-0.50791,-0.7051,5.194,-14.09325,2.50372,-17.52326,,1.9956,95.4762,1.95019,98.19586,1.91962,0.6725,-41.236,92.83683,-47.181,-14.21799
DSGX,36.82,1.07678,1.12021,-0.49225,15.11293,3.96652,0.50065,0.44913,99.77882,14.6345,0.58971,8,6.83165,1.10581,7.41762,1.10399,7.41762,20.47675,13.35214,44.76237,73.17037,34.62553,11.32038
DSPG,11.8,-0.05799,0.34111,6.14854,-3.81875,5.5518,-0.08638,-0.13699,-1.398,-2.4809,2.05152,-110.0716,,3.37772,0,2.93906,0,-11.44056,-5.18334,-3.095,46.24738,-3.003,-2.40716
DST,83.65,9.04831,0.47343,2.68128,12.85727,35.71981,6.97746,6.8923,413.2,23.9789,1.3575,32.85228,14.5538,1.06836,43.27264,,50.01611,48.92177,-2.95107,531.9,18.62772,433.3,19.56091
DSW,22.46,1.94014,0.87885,11.55011,4.46319,34.69987,1.38514,0.95892,261.869,4.49547,3.75545,-28.68649,-9.75678,2.65929,0,1.11272,0,6.72352,4.39723,125.864,28.19407,77.383,2.72613
DTRM,1.42,0.21424,-0.36076,-1.07646,-32.64472,1.62654,-0.80952,-0.12184,-4.373,-46.15937,0.68005,302.2929,,0.70833,108.9436,,286.6296,9.85358,8.67121,-8.947,64.6084,-0.936,-4.24972
DVAX,19.85,-1.74836,-1.48731,3.20649,-29359.33,0.00622,-1.70289,-1.84597,-87.201,-29099.08,3.1179,20.4294,,10.65041,0,10.63363,0,-99.71201,-49.25071,-95.154,,-95.154,-29099.08
DVD,2.1,0.2057,0.10907,1.61103,14.57362,1.2887,0.10841,0.10385,10.664,13.98528,0.00003,-6.29466,-3.80815,1.06001,5.47094,1.05657,5.47094,-8.98469,-0.00214,6.537,38.4622,3.762,8.33298
DVMT,73.21,6.21053,6.59389,-76.04031,-4.23722,102.2222,-3.11273,-4.84061,7434,-7.23112,20.97399,62.63328,,0.84888,453.1205,0.79053,534.2018,9.2707,,-5688,25.49453,-3728,-4.90084
DWCH,8.65,0.44522,0.25271,1.93448,-9.2596,3.09328,-0.33074,0.34042,-2.279,-11.06086,2.41215,360.1296,,2.53005,0,,0,16.42172,6.87547,-2.602,89.75675,4.21,11.19234
DXC,100.53,9.11558,7.43587,-15.44372,5.19081,79.82965,0.30451,1.95949,3620,-2.28737,10.2783,635.1147,,0.98786,49.59882,,66.52645,222.6917,-12.07488,823,25.38832,723,3.76656
DWDP,63.71,1.33925,0.84389,3.23503,2.41822,32.30963,1.62188,0.84736,7920,1.90929,6.18476,-10733.3,,1.90956,29.95714,1.25922,33.95894,54.11674,,1193,19.31695,451,0.93304
DXLG,1.75,0.29347,0.1717,1.39883,-3.85511,9.57241,-0.28768,-0.34134,17.127,-4.57246,0.11003,-169.9666,,1.10794,15.24448,0.16696,84.93985,10.49851,3.31405,-21.398,44.95038,-16.726,-3.57411
DXYN,2.75,0.23047,-1.41972,4.54814,0.9613,26.22386,-0.56042,-0.59413,17.646,-0.43956,0.00118,-256.194,,2.79242,155.7423,0.8543,168.1201,2.41506,9.13877,-1.814,24.53875,-9.322,-2.26009
DZSI,11.44,0.30434,,3.80492,0.29217,15.07137,0.06532,0.06433,4.539,-0.3638,1.0664,167.2526,,1.85429,9.28543,1.51186,40.38753,15.38707,16.45271,-0.899,32.98963,1.071,0.47468
EA,121.24,4.20257,3.86817,6.92508,27.43867,16.38264,3.11779,3.75639,1527,24.9742,15.90879,-883.9394,68.57949,1.92018,24.27802,,24.27802,0.95735,3.18006,1411,75.54465,1178,23.12071
EARS,1.6,-6.48998,-6.30419,-0.49702,,0,-9.33997,-6.6011,-26.26449,,4.76462,41.00127,,1.85585,,,,,,-26.58044,,-26.41769,
EAT,36.1,5.98879,2.66087,-16.01548,7.59856,64.29186,3.26264,2.80836,428.26,6.61754,0.31794,5.90396,9.43644,0.43037,,0.37542,,-0.60217,2.23818,183.565,17.92215,136.896,4.37774
EAST,7,-1.18321,-1.59978,1.20857,-188.0009,0.56035,-4.21024,-1.72311,-4.35269,-246.625,0.86841,62.85742,,10.02777,20.71195,6.65501,21.3193,1.72575,95.05003,-5.0411,37.22156,-5.05928,-212.8376
EBAY,40.24,2.56818,2.3043,3.13022,23.67513,8.8892,1.96241,1.93557,2941,23.79011,5.67833,-90.86457,-0.24925,2.18791,114.5231,,124.2094,9.1023,-7.42707,2276,76.77433,2088,21.82502
EBIO,1.05,-1.04673,-0.79979,-1.71665,-2029.52,0.05086,0.08701,-1.0566,-25.996,6.32401,0.45906,-140.5231,,2.74932,0,,0,-100,,-26.008,,-26.013,-2081.04
EBIX,74.5,3.50589,1.79926,-8.62925,31.10715,11.47459,3.09335,3.0927,124.344,28.39787,2.84298,0.28345,11.37778,1.72142,78.4332,,83.23961,30.77605,12.7928,103.36,64.42189,98.118,27.49752
ECR,1.44,0.4839,-0.68718,2.18666,3.30214,1.45627,0.10295,0.03207,160.053,2.22203,0.0658,79.22673,,0.71568,86.48861,,86.48861,24.05017,301.004,8.525,91.60559,8.667,2.25903
EBS,52.65,2.48924,3.04632,15.05136,22.15921,11.14467,1.64328,1.63499,166.857,21.15149,3.60876,5.09302,20.53391,4.85059,1.47499,3.42344,1.47499,27.78924,14.75129,118.633,65.10672,82.703,14.74541
EDGE,1.18,-2.11515,-1.34541,2.02051,,0,-2.12081,-2.10821,-51.7837,,2.85293,-166.9735,,6.92127,27.87,,32.80081,,,-53.44586,,-64.4598,
EDIT,33.15,-2.91838,-0.28469,4.67512,-873.6378,0.34056,-2.98396,-2.99291,-117.25,-876.486,7.39506,22.89188,,9.05002,16.06642,,19.6708,308.3519,,-120.324,,-120.324,-876.486
EDUC,25.15,1.52725,1.92377,4.78568,6.54411,28.66192,0.86514,1.23153,9.9671,4.32541,1.50193,66.8291,13.96725,1.55875,105.7118,0.48286,112.046,26.74606,32.33399,8.1444,73.82834,5.0386,4.29646
EFII,27.33,1.66339,0.80262,5.64477,2.77339,21.23564,0.59777,0.25873,117.057,1.22123,7.06173,-93.95508,-31.52411,2.61272,42.608,2.16841,42.608,0.92086,8.77894,12.13,50.98937,12.155,1.22375
EGAN,7.95,-0.04124,0.54649,-0.90872,-4.81144,2.1518,-0.22207,-0.14427,0.058,-9.42541,0.39508,25.24548,,0.58751,,,,2.66018,6.0672,-4.472,62.20827,-3.916,-6.70043
EGHT,18.65,-0.63355,0.07098,1.82456,-11.22957,3.09541,-0.05259,-0.78452,-8.278,-1.92472,1.74666,-4850.822,,3.54513,0,,0,18.68679,24.89733,-28.185,76.59601,-72.16,-25.44034
EGL,24.4,1.98192,2.34443,-20.838,6.55753,51.77136,0.78705,0.66269,178.339,2.57474,1.13764,-93.43848,,1.3544,141.0533,,145.1025,-8.20577,3.138,49.741,14.29473,24.809,1.52105
EGLT,0.6301,-1.90644,-1.93475,-1.0004,-210.3497,0.77494,-2.36465,-2.48844,-60.376,-265.3773,1.9818,103.821,,2.37282,,2.29776,,27.08469,85.15661,-69.359,80.2839,-69.359,-265.3773
EGO,0.84,0.07103,-0.43586,4.47217,-9.84706,0.51931,0.03489,-0.00663,82.173,0.20235,0.61714,18.99165,,6.46151,16.29686,4.98224,16.29686,-11.59132,-19.35604,0.792,32.21514,-7.138,-4.7498
EGOV,13.3,0.88755,0.52953,2.46002,23.27939,5.07569,0.77619,0.77586,85.266,23.27939,2.42605,-21.63457,13.99032,2.33058,0,,0,6.54866,9.87124,78.337,40.42876,51.435,15.42727
EIGI,7.4,0.57371,1.13788,-15.85709,3.38449,8.57075,-0.53117,-0.90718,314.275,-9.95652,0.4743,73.87026,,0.3189,2248.08,,2298.167,0.72812,32.13641,-117.175,50.62059,-124.208,-9.92415
EKSO,1.58,-0.76995,-0.8906,0.34551,-429.9198,0.2067,-0.79932,-0.92662,-29.221,-396.056,0.46399,41.54949,,3.812,22.57959,3.48194,32.57912,-5.17974,,-29.122,28.13817,-29.122,-396.056
ELON,4.59,-0.93376,-0.54516,4.84188,-13.1146,7.09267,-1.03539,-1.03558,-3.699,-14.68721,4.25365,7.72727,,3.26322,,2.902,,7.09523,-25.06419,-4.651,55.73941,-4.623,-14.59879
ELY,16.36,0.69664,0.91473,3.88289,7.51734,10.93567,0.50055,0.5009,96.442,6.48924,0.90546,-109.7897,,1.48226,1.45436,0.64731,14.9628,17.08177,4.68712,68.055,45.8121,48.342,4.69165
EMES,6.15,0.60249,-0.99292,1.57233,3.10951,12.06512,-0.12302,-0.1257,33.227,-0.99807,0.18986,124.2487,,1.9951,378.5701,1.42182,378.5701,142.0071,-10.20709,-3.636,16.47617,-3.707,-1.01756
EMKR,5.7,0.36644,0.03085,4.46195,3.99383,4.24699,0.29865,0.2119,8.976,6.82208,2.36447,-132.9659,,7.17359,0,5.76558,0,-20.3473,-5.58214,6.083,34.60665,5.873,5.03019
EMN,105.58,11.20548,4.87671,-10.47469,16.07498,65.40411,7.29746,7.15206,2148,13.4988,1.33645,33.65782,19.58909,1.58577,113.7701,0.82442,121.0439,7.95247,3.34111,1289,25.69903,1045,10.98544
ENIA,11.62,1.5422,-0.03854,1.81438,21.05626,9.15985,0.5875,0.617,2823.141,15.61287,1.37587,812.9033,-12.3015,0.92118,66.86307,0.87131,77.21596,40.02302,-4.64563,1645.648,44.8601,709.043,10.68766
ENT,1.47,-2.63746,-1.65517,-3.0547,-42.50278,7.13843,-0.53024,-3.65411,-16.562,-29.79547,0.63959,-361.0559,,1.0579,571.6798,0.924,584.4351,3.15025,,-302.174,26.72343,-314.423,-50.99013
ENTG,34.8,1.77591,1.39674,3.19148,18.01201,9.38633,1.05756,1.06117,344.048,13.7599,4.42665,47.99694,16.29098,3.63475,57.84185,2.95397,67.91216,13.63362,13.40027,184.731,45.36093,151.779,11.30543
ENV,57.3,1.67257,1.84833,-5.38444,2.40171,15.59344,0.49327,0.23222,96.255,-0.24705,1.34484,194.3868,76.71003,0.93411,54.93444,,54.93444,17.61127,34.16631,-1.689,67.96201,10.512,1.53756
ENZ,5.48,0.01442,0.02854,1.66184,-4.05231,2.35442,-0.03048,-0.05578,1.906,-2.24667,1.37251,-87.38462,,4.50601,0.56276,4.12954,0.82766,2.63519,0.89963,-2.606,43.81643,-2.618,-2.38243
EPAM,114.52,3.24559,3.05383,15.3048,11.92363,26.75449,2.70741,2.71918,203.249,12.01732,10.99555,78.36678,17.97359,5.30502,2.56763,,2.56763,27.35731,27.3042,174.305,36.47811,147.392,10.16183
EPIX,0.24,-0.35068,-0.55512,-0.28994,,0,-0.3486,-0.36809,-17.37697,,0.08268,-259.3084,,0.6203,,,,,,-10.20115,,-10.4283,
ERI,33,0.98283,0.68094,-10.39747,3.83039,21.47652,0.86255,-0.57004,312.243,-2.94061,1.98145,-1344.125,,1.14596,231.6705,1.06894,231.7356,128.8816,42.05314,-43.328,43.15065,-38.459,-2.61004
EROS,10.9,2.05552,-0.64126,-1.44015,19.51926,3.97066,0.06213,-0.09292,167.374,8.89112,2.14699,-96.2768,-41.89811,1.75685,17.91944,1.75627,33.81743,13.66918,4.14753,10.947,45.08145,-5.636,2.12478
ESCA,13.7,1.04126,0.27871,4.90071,8.37746,12.32228,0.75688,0.76904,18.51,8.7502,0.10938,28.3143,-1.06713,4.10705,19.58539,2.30785,20.70476,4.81159,9.50911,15.517,25.22204,11.075,6.24531
ESPR,72.33,-6.96785,-5.48807,9.30006,,0,-6.97723,-7.01864,-168.724,,7.61078,-12.44567,,6.15267,0,,0.42707,,,-166.988,,-166.988,
ESND,7.8,-6.01141,3.43255,10.85257,-4.83179,136.9704,-1.99224,-7.20946,94.076,-5.34033,0.76552,144.5033,,2.17072,99.4201,0.99163,100.6484,-4.49431,-0.16899,-269.011,14.01644,-264.382,-5.24846
ESV,4.39,0.46947,-0.87789,20.03005,-7.16224,5.54286,-0.89671,-0.77027,298.1,-10.63483,2.03097,-589.3013,,2.12525,54.40501,1.75768,54.40501,-9.98811,-12.72026,-196,35.45849,-288.6,-15.66468
ETH,22.95,2.1192,1.18133,13.00806,6.83334,27.127,1.29458,1.39697,71.762,7.46609,1.52814,64.47544,-5.38273,1.8651,0.0554,0.59642,0.12396,1.95662,0.91571,50.994,54.45459,38.842,5.14321
ETM,9.65,4.62945,-0.9004,-12.15967,1.4249,11.13285,5.29347,2.42606,99.299,-4.06015,0.23773,805.0109,71.0826,2.0223,105.389,,106.1439,98.00401,8.79802,-24.073,25.19397,230.997,39.30145
ETSY,28.06,0.64082,0.4464,2.90922,2.69609,3.62977,0.51166,0.41685,56.152,7.3125,2.79668,158.8708,,4.28646,1.0368,,2.49764,23.64507,42.68657,32.265,65.948,50.62,11.49058
EVBG,36.6,-0.06942,-0.10639,0.21263,-18.48072,3.74561,-0.44626,-0.45136,-8.785,-18.77012,5.14153,152.6611,,2.10967,159.8132,,159.8132,37.10056,34.89687,-19.587,69.81083,-12.434,-11.91544
EVFM,6.35,-4.31576,-3.55799,1.17255,,0,-4.33402,-4.33612,-9.99883,,1.48021,-19.65153,,2.8508,0,,0,,,-9.99346,,-9.99346,
EVGN,11.01,-2.56058,-2.26279,,-649.1275,0.46313,-2.83792,-2.85274,-69.37829,-616.0012,,8.07415,,,,,,-37.79661,-27.66439,-72.96948,15.8533,-73.00802,-616.3265
EVH,14.25,-0.5816,-0.86787,1.82783,-16.74652,6.76418,-0.93868,-0.98157,-40.071,-17.56616,3.08144,47.21714,,2.84992,12.00876,,12.00876,29.22135,120.4917,-76.403,38.07311,-60.664,-16.04
EVK,3.9,1.17526,0.14205,6.03143,3.02261,26.74085,0.45742,0.69326,19.599,2.61316,2.75802,421.2259,-6.89221,1.52959,0,1.1258,47.25088,9.39814,12.72048,15.003,32.58933,10.254,2.46233
EVOK,2.08,,-0.58511,0.14051,,0,-0.82089,-0.84102,-11.23069,,0.49821,83.80145,,3.82213,0,,0,,,-12.22951,,-12.22951,
EVLV,1.02,0.14745,,1.2865,0.27228,10.13346,0.03324,-0.00249,14.105,-0.50939,0.36667,207.1809,,2.08398,85.21001,1.34898,87.97919,1.1537,2.01018,-3.302,36.2704,0.143,0.02206
