AVGR:305095738,0.3322,7.79186,-6.89877,-3.8364,0.36022,-318.3333,1.50371,-70.07209,-22.0914,-21.671,-490.5577,0.86618,96.76872,,1.12187,0,0.87454,195.7232,-2.46258,3.02202,-31.618,12.88462,-38.916,-405.359,,-45.687,1.69346,,,,,,120000,,-3.35103,,,,0.36022,-95.39765,-1.862,-45.687,,-405.359,,-486430.8,,0.99896,,,1.59958,7.8,,,,,,,74.80573,,-19.9,-161.0329,,-38.58268
OKTA,67.27,7429.206,-1.089044,-0.13019,1.91615,-32.42664,3.43624,-1.37775,-1.13189,-109.519,-44.10939,4.9481,21.64925,,2.68853,109.4731,,109.4731,57.78572,,-121.105,71.08922,-119.364,-33.01607,-114.68,-114.359,,7.468994,-201.3221,241.963,0,-1.378394,307426,-59.5394,,-26.35401,-30.184,-110.2986,2.21578,164.95709,-278.338,-114.68,3.132259,-33.49763,,-101500,-5.477997,20.54918,0,546.003,,361.533,,718.597,796.709,-11.981,,0,-1.444978,6.439,-13.698,-21.05434,-33.24352,58.34833
JNJ,147.84,396503.6,8.13161,3.34383,-5.48347,21.42611,29.80261,6.54898,5.54667,27361,23.11707,7.21688,4.90297,7.0609,1.72009,45.61632,1.4038,48.35979,3.55216,2.6055,17437,66.50611,15142,18.60608,18222,17978.92,0.56694,-153,53.13564,-5296,-817,5.427458,607328.4,21.84914,38.88772,7538,4491,12.33,24.08582,6.7326,11889,18841,27.84759,21.42611,43.4239,113000,-3450,4.87213,0,19364,2.99555,81382,6754,59786,155703,-3279,2.954,2.435065,-3.906341,6272,9131,9.72633,12.01184,8.373506
TRHC,75.61,1547.429,-0.49914,0.35035,-3.38269,-16.25361,9.557,0.54215,-1.48106,18.118,3.35424,0.68514,41.34229,,0.48978,27.50085,0.45611,104.1589,66.25829,,-31.803,32.58056,-25.863,-13.54843,5.201,10.17855,,0.417,279.4445,34.418,18.235,,356143.7,-29.80123,2.86727,5.487,9.81,12.7965,4.79438,171.90054,87.709,-1.66,,-16.66012,221.1245,-48251.87,-15.024,8.10627,0,13.947,40.25618,190.893,-2.864,215.96,234.536,-6.617,,0,-500.3243,5.482,6.998,-12.83278,-20.11941,62.52022
BEN,31.91,16372.86,1.310472,0.01176,14.57421,33.50002,11.79294,3.19129,3.21981,2199.3,35.05563,13.31208,3.6468,-1.09327,,7.35918,,7.35918,-5.54765,-4.57195,2215.2,,647.5,27.08455,2142.2,1716.913,1.28916,-357.6,,-1400,-1.399994,3.188848,651453.6,15.23678,,,485.9,12.0922,19.0691,-19.27584,-6182.1,2216.9,11.74554,35.05563,2598.866,176443.3,17.40001,2.62145,0,6910.6,,6319.1,-382.9,1891,14383.5,-106.5,0.678,3.259166,6.88485,721.2,6.3,10.72452,12.0922,-1.14358
BEL,17.65,2136.264,0.2318405,-0.76125,4.4513,1.16443,5.54236,-0.43554,-0.38136,82.93,-5.04511,1.2018,61.02262,,1.30808,109.7883,1.19603,110.7312,5.56803,0.80508,-29.515,55.14269,-38.756,-5.160358,6.128,-36.8217,1.429,0.001,53.74178,0.305,-39.297,-0.5379029,90759.05,-5.546833,0.5623,46.61399,31.928,-3.05815,5.56935,45.3357,600.961,-0.402,5.490893,-5.16193,,-6271.905,0.4490013,3.73615,0,145.459,11.23362,571.782,99.085,992.003,1721.657,-67.83,,0,-292.9521,64.55299,-78.535,-1.715414,-1.913804,2.48826
BEP,27.03,6520.174,5.5397,1.91228,28.59842,31.47954,18.78767,-0.23683,-0.39413,2260.155,5.29524,2.31719,-26.75,,0.95017,220.8054,,238.9262,10.85526,14.9312,238.965,64.25324,-88.11,3.95243,,-42.72,0.31698,,,,,,,-1.86204,1.24827,,,,35.29828,-9.27382,14790.46,185.565,,6.26093,16.78359,,,1.7083,,,,3816.765,,,,,2.20609,7.251202,-155.3893,,388.485,0.38988,0.59947,12.60339
GHDX,69.95,2526.825,0.86132,1.4167,7.01663,4.4089,10.41333,-0.11181,0.49466,29.154,-0.69054,5.22683,608.7672,,4.8944,0,,0,20.80266,7.69851,19.621,83.48467,18.646,4.94635,-6.411,-3.857,0.56837,3.441,172.5257,21.776,,-0.1118133,436807.7,8.86402,,14.882,11.794,-2.191228,7.01663,106.31239,-183.263,-2.353,9.878243,5.20499,49.27025,21606.03,-14.738,6.506134,0,183.263,,376.965,,50.83,300.366,-13.276,,0,491.8099,29.745,51.285,7.12563,8.70245,12.18228
TPRE,9.87,929.4552,0.2548065,-0.87326,16.01268,6.673818,6.28653,2.62988,0.21224,52.099,31.28259,0.52868,-126.6,15.94062,,0,,7.55125,-36.18494,32.10916,28.008,,24.662,4.05432,314.272,276.735,1.0676,-72.96001,,-39.359,6.119,2.637489,25360600,1.580865,2.16259,,-10.597,6.694378,16.01268,-32.04159,64.08,293.747,8.92367,4.41756,,996200,97.856,1.46598,113.866,,,634.015,19.113,124.239,3388.842,,,0,-88.49744,8.926,-88.071,0.6626973,0.6645867,-29.44892
AKO B:2730947,22.9,3329.075,2.01322,0.05758,0.04677,12.55906,16.65709,1.11278,1.12988,476.1285,9.23794,1.0193,15.47329,2.63157,1.22565,91.81932,0.79953,99.29178,-7.70152,9.54043,259.5064,42.64039,178.2519,6.83488,,175.554,0.11428,,,,,,165024.6,15.46266,5.41379,,,,6.92041,-21.10888,923.2367,254.4193,,9.87523,366.4482,11279.24,,1.26684,,,7.12353,2627.852,,,,,,0,16.14123,,9.08471,5.99763,7.25538,-3.05371
GRC,34.18,892.6806,2.04171,0.87256,11.91547,12.67335,15.55993,1.13791,1.48515,66.018,10.37932,3.88179,87.59672,-0.83354,4.84037,0,3.32224,0,9.48859,0.19609,51.188,26.7325,38.777,9.54483,38.528,29.70054,1.0144,,45.42491,,,1.030655,348722.8,11.63168,343.2467,16.79399,13.752,7.879786,13.31464,17.01957,-101.381,43.476,14.53549,12.59975,39.18359,33284.98,0.79,2.1973,0,101.381,3.81987,406.262,,68.462,423.811,-7.754,0.401,1.579871,63.75214,22.208,22.782,9.45233,10.78409,7.29109
GRA,61.39,4112.49,3.477231,0.31988,-9.3877,9.43578,27.71714,2.43164,1.93283,380.9,12.28663,2.24894,-40.01234,33.95299,1.58527,716.9405,0.98744,725.2647,15.22701,-11.46497,176.6,39.42616,130.5,6.935243,269.5,165.8377,1.25166,-10,94.23095,-48.6,-1,2.260997,505837.8,39.14217,5.48509,63.99998,31.4,6.287787,4.08206,-11.70065,1835.6,226.9,25.16862,9.43578,190.3931,36675.68,4,2.19731,0,150.9,4.0598,1871.6,-29.5,2603.1,3513.3,-125.2,,1.563773,-12.73078,115,21.6,3.994338,4.715199,10.23678
NOM,11.79,27.62989,,-0.07623,13.48038,61.98452,0.91628,0.15638,0.15636,1.33157,17.06699,0,-87.95021,-26.32682,,56.20291,,56.93672,-4.93193,-2.85506,0.36664,64.65974,0.36664,17.06707,,0.36664,-0.0267,,,,,,,1.14105,1.37995,,,,13.48038,-14.74825,17.99494,0.36664,,17.06707,,,,12.8617,,,,2.14823,,,,,0.706,,-24.16335,,-0.17873,0.72162,0.7333,-5.69459
HLX,6.64,983.7338,1.02825,0.10922,11.01722,8.13827,5.08006,-0.1488,0.2761,171.059,-3.50406,2.19439,1079.161,,2.65078,24.58479,,27.45116,30.20642,-7.23008,44.844,17.63812,40.562,5.54901,-0.04400063,-21.6206,2.70014,0.174,22.1677,217.894,-13.174,-0.1507502,465455,2.58038,3.61131,58.911,31.401,-1.036524,11.01722,-11.16984,122.957,-19.936,4.001259,6.02153,61.43728,25828.13,0.025,1.32093,0,325.092,,744.728,-136.695,676.583,2378.475,-231.127,,0,146.1536,63.161,16.012,1.74185,1.92994,36.36011
ITGR,85.41,2765.805,1.26504,3.33994,-19.16295,11.54616,40.30104,-1.24126,-1.55523,299.372,1.49304,0.70658,-141.7124,,2.40838,88.20039,1.3205,91.80848,6.6115,17.73741,45.709,29.10172,-48.325,-3.71029,,-39.5812,0.88221,,,,,,134274.1,-5.18854,1.96763,,,,32.09526,90.1841,931.313,59.119,,3.50944,25.62331,-4981.959,,2.12353,,,4.19162,1302.459,,,,,,0,-222.6087,,107.941,-1.85528,-2.00253,9.13751
NOG,2.5,964.2021,-0.06456,-1.40228,0.03354,-9.97614,1.7372,-0.14979,-0.76497,163.2768,-5.14227,0.33801,124.1764,,1.04347,7043.088,,7043.088,145.8474,-7.6472,-100.0217,64.51244,-99.25172,-36.39182,59.61769,-9.34836,1.93997,-0.06600952,25.68901,-0.66839,0,-0.1601338,15151710,43.20974,1.00533,65.85462,26.35375,-2.316676,0.03354,23.01267,676.5621,-9.77084,3.354006,-36.67416,,-5513985,0,3.063551,0,112.9659,,272.7309,156,1081.406,1068.949,-119.4112,,0,-2276.921,62.79931,-220.1494,-12.69759,-18.33804,30.95627
NOA,9.06,244.7317,1.7567,-0.16377,4.37623,7.47343,9.38688,0.13366,0.3776,60.58951,2.21085,0.0069,338.9906,,0.95561,81.82877,0.87289,99.88423,21.18781,,14.84869,17.38658,11.29588,4.17606,,3.95709,0.16298,,,,,,2049177,10.42758,3.96259,,,,4.37623,84.62338,109.0479,4.86217,,5.48952,,85574.85,,0.90477,,,64.88082,270.4914,,,,,,0.6719646,1277.699,,-4.7191,3.93167,4.94924,32.41295
NOC,267.85,46504.04,21.3147,6.86154,-63.31183,12.6763,162.9716,13.18337,17.40437,4309,11.81646,7.06855,78.32279,11.05072,1.26036,152.5761,1.17092,158.2555,23.07809,0.45971,3641,22.87124,3050,10.67441,3409,2315,0.76721,-168,41.28426,-393,-476,13.18337,408185.7,39.11259,6.51439,1431,1370,9.641816,52.39818,-11.96724,13178,3049,146.9419,12.7428,38.65672,43571.43,21,1.62755,0,1228,25.5365,28573,8232,26220,37943,-928,3.118,1.792048,29.10411,812,1203,9.46382,12.17152,10.53813
HLI,39.82,2618.386,2.726876,2.00797,0.44076,21.08274,15.11913,2.4358,2.40368,221.48,22.61201,3.46108,21.84134,21.91663,,1.39333,,1.39333,13.54719,13.1123,214.847,,169.483,15.89612,217.836,161.552,0.69755,-20.003,,75.425,-0.254,2.435797,813260.6,19.67182,,,57.182,11.5365,12.596,-11.58576,-216.058,217.836,14.5251,21.51301,19.74129,129276.9,-10.015,2.62184,0,227.599,,998.684,-19.107,50.428,1220.406,-7.719,0.396,2.712205,13.58391,134.831,132.635,13.28976,13.31466,3.54916
HLF,58.12,9073.61,3.935484,4.11759,-7.97262,14.25445,32.24257,2.2123,3.42325,808.6,10.64209,7.60096,48.94764,2.3471,1.13616,-233.1363,0.91138,-321.4558,14.50157,1.68738,460.5,81.17745,337.2,7.0272,626.2,366.8,0.64596,-55,46.73163,-844.2,215.4,2.212304,578132.5,-124.4051,3.78874,214.2,158.1,19.49923,-5.20945,73.14197,1336.1,471.2,26.70507,9.59675,14.80681,40626.51,,1.769581,0,1110.5,2.57432,4798.5,779.5,4385.3,2734.8,-95.5,,0,-8.72696,164.8,612.8,10.95285,17.97202,9.5698
NOV,27.5,10542.58,1.05402,0.80896,11.72571,0.16201,21.14361,-1.27056,-0.79382,707,-5.36692,3.38337,103.7842,,3.17267,19.45923,1.7768,19.51676,17.3842,-15.73703,-145,14.98006,-299,-3.66401,-370,-479,1.10527,,56.78714,-3,-2,-1.270557,256186,-2.13648,0.13131,245,112,-2.669198,36.27535,-22.98901,1417,-392,19.374,-1.80708,34.34065,-9386.674,39,1.31388,0,1297,2.13321,8024,-506,5586,19893,-192,1.04,0.7272727,67.94317,190,307,-1.44022,-1.65299,14.18813
NOW,188.15,33735.3,1.743152,2.84176,4.42287,-2.2886,13.30636,0.6734,1.16482,82.842,-7.70833,9.06855,133.8861,,1.26016,64.0706,,79.84932,36.70497,51.31158,-65.859,75.86403,202.874,8.31538,-101.17,115.27,1.24925,39.018,638.0995,81.638,-40.51501,0.673402,392115.9,25.81792,-6.17655,47.44199,10.462,9.322148,5.68965,45.55383,-811.43,-149.004,11.29265,-2.69942,64.74583,32605.91,-38.612,13.82739,0,1626.04,,2439.745,767.209,4083.937,3581.442,-157.18,,0,250.0631,145.501,521.042,6.1006,11.42518,39.0115
ATKR,20.64,971.7239,3.66891,1.97867,-7.26175,9.837728,33.87193,2.06125,2.51125,248.437,9.06482,2.70537,115.6778,,2.37267,719.067,1.55963,740.8278,20.65653,4.4534,166.352,23.87198,136.645,7.44603,208.425,111.4909,,7.617981,26.04442,-391.665,-2.299988,,524325.4,56.58998,4.39656,64.92499,47.124,12.83842,2.60705,-2.9387,777.585,140.626,,9.06482,9.06442,37682,0.2589989,0.52951,0,126.662,6.62494,1835.139,331.85,1177.536,1324.06,-38.501,0,0,103.223,25.125,107.202,10.76304,13.30158,22.02258
OLLI,66.61,4188.518,2.530726,0.84655,3.36834,12.792,18.31314,1.976,2.3251,168.289,12.11542,0.01172,29.59307,54.80773,2.03243,1.01732,0.07197,2.16334,19.10413,16.59774,151.972,39.98125,152.6404,12.67659,134.958,128.3415,0.67015,1.958,168.8628,10.413,-2.566,1.963994,401370.7,18.95398,75.08795,32.85698,29.289,13.89537,14.15032,26.17796,18.492,131.285,16.58248,12.62109,75.24914,50313.46,0.027,3.47851,0,0.736,2.34391,1204.112,-146.422,197.677,1131.452,-19.285,,0,82.1522,24.381,55.662,13.8999,16.10263,19.96517
BWXT,42.18,4164.269,2.99338,-0.9763,-1.28201,14.92464,17.43485,1.99974,2.41171,294.104,17.52523,0.69745,67.08305,0.90342,1.90382,192.7604,1.86074,196.5175,1.46581,-12.50445,305.128,26.96046,242.333,13.852,,200.7119,0.56826,,,,,,287217.9,69.2032,,,,,3.97516,-29.66254,702.38,295.586,,17.41569,,39785.41,,2.37683,,,105.7582,1752.029,,,,,0.368,1.517307,21.26519,,-98.108,14.03156,18.39103,5.45117
ENZ,2.98,140.6334,-0.2423762,-0.2838,1.41109,-17.80726,2.08695,-0.1488,-0.30884,-8.36,-10.90409,1.11834,-829.2522,,4.15039,0,3.7333,0,-20.89597,2.24586,-16.759,39.78148,-14.5631,-14.81541,-11.996,-6.98955,1.24878,0.025,-24.76541,0.886,-0.059,-0.2197501,213689.1,-17.66809,,-3.911,-5.931,-12.04945,1.60344,-63.11733,-52.777,-6.291,2.229264,-17.04935,,-34050.22,-0.609,1.4307,0,52.777,8.00014,98.297,-0.327,18.383,94.183,-1.888,,0,-760.2786,-6.204,-13.367,-14.31692,-17.57714,-9.31676
VRTX,173.42,44318.88,2.83945,4.10103,11.05873,22.38024,10.94112,1.73135,2.49704,703.39,-0.63042,11.95523,220.4585,47.58925,3.71444,19.83851,3.58935,20.2346,35.69396,10.26118,680.186,86.88775,646.802,23.47694,41.861,438.4219,1.63693,8.911999,186.1701,344.84,-7.18,1.039356,1230054,27.53994,14.48517,224.667,144.654,3.943268,11.3693,16.72857,-2467.844,253.897,9.827829,24.04227,41.79323,288779.1,-28.977,15.66522,0,3055.885,3.33686,2829.125,-284.67,1965.157,4620.84,-259.421,,0,220.0431,381.348,1060.432,16.98882,21.86501,23.23454
ARTW,2.34,9.83041,-0.34118,-0.07356,3.33026,-9.92333,5.01288,-0.31889,-0.54779,-0.94659,-8.6563,0.03497,-1919.58,,2.53647,17.93696,0.47304,38.22728,-19.38236,-10.6897,-2.81758,19.59475,-2.29656,-10.93857,,-1.32386,0.75787,,,,,,,-14.69611,-5.95474,,,,3.4194,-21.00622,5.3522,-1.72316,,-13.4202,,,,0.46823,,,1.41036,20.99506,,,,,,,-97.23122,,-0.30808,-9.43785,-13.4683,6.16396
KTOS,14.55,1509.599,-0.42514,-0.2524,0.66215,-1.32662,6.29367,-0.61788,-0.61579,53.3,-6.75622,1.80429,120.1871,,2.88553,57.43309,2.60314,57.43309,1.46404,-4.95061,-30.7,27.58463,-63.4,-9.66758,-22.2,-55.3,2.25442,1.9,104.7069,270.6,-0.3,-0.922905,226137.9,-12.14792,1.60563,14.59999,9.8,-10.40827,4.93386,38.58963,106.8,-8.8,8.401117,-4.68131,,-21862.07,-3.800003,2.30192,0,187.2,8.52603,655.8,-149.8,519,1011.9,-26.5,,0,-79.52538,13.7,-26.3,-5.88508,-7.10882,5.92796
ARTX,2.58,68.33427,0.3623241,0.0432,0.84697,4.62991,3.83757,0.02404,0.21745,8.51924,1.83343,0.18843,-6.36303,,2.07276,9.47828,1.68261,19.07551,-8.04445,4.28231,3.70912,28.99083,5.82848,5.71623,2.88667,0.63414,1.66069,,40.40215,0,-1.35706,0.02403838,208514.7,8.378843,4.61501,2.0398,1.14129,0.7217261,2.75178,-26.69138,8.91221,1.81001,3.742286,3.63769,59.53604,5375.215,,0.67018,4.77436,4.99082,7.30962,101.9637,2.42606,45.40705,115.7521,-5.41251,,0,300.6922,-0.26601,1.14778,5.167943,6.500738,11.78288
BFAM,114.0,6619.899,4.241975,3.16172,-15.37915,12.20675,31.50334,2.23493,2.55866,327.267,9.27104,0.36873,10.15338,,0.38553,133.1783,,146.6041,8.83166,10.20522,180.388,24.70812,151.468,8.122393,205.439,145.6633,0.2917,3.232002,99.7474,-135.207,-20.988,2.417495,59013.29,19.48485,4.81806,80.67299,55.46,7.320804,13.50394,22.33217,1122.52,161.4,28.89292,9.67321,35.37102,4445.19,-1.119999,3.54989,94,21.304,,1864.82,43.037,1784.078,2497.414,-88.122,,0,26.28124,50.99899,187.156,6.106886,7.371412,9.7235
RLI,72.34,3218.02,1.709174,2.0793,18.37106,13.46234,19.11592,1.67172,2.44264,116.107,10.57649,1.33684,2149.294,-7.48731,,17.09778,,17.09778,22.69487,3.89242,125.261,,109.276,12.78993,74.791,74.39142,1.1614,0.155,,3.502,,1.622629,975332.2,12.48147,,,44.624,2.522569,19.59903,21.88799,89.599,87.148,17.97265,14.66085,34.62657,124744.3,-27.185,3.76645,0,,,854.391,,149.068,3073.522,-9.238,0.74,1.216478,35.94239,63.369,92.935,3.62439,3.624386,6.29847
NTAP,62.73,15800.81,1.788707,3.2969,-1.1063,21.08855,22.42259,2.75136,1.00036,1293,19.72593,16.9252,44.27639,19.76976,1.65287,74.77124,1.62689,117.1242,7.20848,-1.36784,1353,63.36312,291,4.727863,1158,759.3756,1.3546,-559,44.32755,-621,50,3.384058,597572.8,13.51289,,335,284,15.78903,6.02362,14.38177,-2507,948,21.41667,21.98213,17.45945,111359.2,238,2.56715,249,4299,23.24742,6155,-70,6952,8551,-145,0.668,2.550614,-56.63749,165,905,3.08606,5.134539,9.50009
EDD,6.37,425.6704,,0.2476,8.82916,72.56543,0.9578,0.45018,0.65044,46.55,51.39286,,95.61688,-21.69828,,0,,44.03985,19.66255,-13.61243,43.538,73.06895,43.538,67.87011,,30.219,0.9571,,,,,,,7.38129,15.32258,,,,8.82916,-16.55268,259.836,30.219,,67.87011,25.66908,,,6.63565,,,,64.149,,,,,0.79482,,109.2658,,16.583,4.99735,7.30637,-1.49109
RLJ,18.85,3302.506,2.008616,-0.23146,19.97068,14.82194,10.45637,0.62633,0.57343,512.601,8.02773,2.42778,1484.109,9.20798,,64.46082,,64.46082,30.9994,9.80372,168.951,38.75975,100.026,7.037055,181.409,56.45347,1.2296,-1.927,42.29419,-5.66,-279.634,0.4012538,18422390,2.798925,2.54555,127.352,66.179,1.238346,20.27678,-13.4544,1864.78,108.877,9.639792,9.26359,,1616263,330.62,1.81077,0,425.384,,1823.817,-5.76,2355.91,6184.705,-103.208,1.164,7.002653,-24.29867,117.698,-40.371,1.966977,1.973822,56.52072
EDN,26.77,586.1042,1.56559,2.10458,1.42189,14.62898,24.46434,0.40559,1.25242,175.2202,4.6152,4.87097,192.3964,,0.92436,390.1913,0.88257,404.9032,108.4302,52.24121,86.5018,44.53586,56.16082,5.11658,,18.21669,1.09251,,,,,,229197.2,123.8446,2.21684,,,,1.42189,-45.668,39.265,29.99683,,7.88081,6.2071,11727.04,,0.53397,,,39.6234,1097.625,,,,,,0,61.68953,,94.42484,6.74527,13.40454,92.63157
SFUN,1.58,705.9827,-0.05045,,1.43538,18.12193,0.73719,0.05044,-0.11149,60.356,9.71109,0.42834,-84.56977,-8.55291,1.09733,65.03525,,108.75,-25.47891,0.64419,-74.887,77.23019,-48.578,-14.58678,38.016,23.0994,0.99889,,71.61965,-39.204,,,57472.82,-7.14005,0.44324,14.94,16.023,1.858077,1.43538,-71.43813,506.089,45.914,,-22.48487,,-8383.434,,2.11972,280.37,191.393,,333.055,111.173,1501.397,1885.396,-100.148,,0,-399.749,,,-2.52029,-3.89102,-34.27523
EDU,56.35,8942.222,1.653595,,12.28685,9.91028,16.78661,1.88667,1.65373,261.366,14.58771,16.62451,-22.66733,16.78749,1.67875,0,1.65777,0,30.05014,20.58715,318.874,56.05079,260.969,9.85068,264.82,296.9469,1.29883,,39.08654,-89.646,,1.881484,59421.77,13.68272,,159.484,194.844,16.14456,12.6071,-39.53142,-2631.991,358.004,15.54993,12.05067,,5853.45,,3.37938,0,2631.991,34.14301,2646.111,,2963.765,3961.249,-219.612,,0,-10.19379,,,7.24191,13.60912,37.3458
LMB,3.74,28.38951,0.44458,-0.23688,2.47142,0.23151,69.21878,0.1113,-0.61935,7.17,0.79528,0.06929,-298.3214,,0.98979,6.22147,0.83717,92.40905,11.34634,,-1.523,11.52417,-4.675,-0.45408,,0.83155,-0.08667,,,,,,1096988,-10.50857,0.4312,,,,5.59863,-72.72196,38.746,3.984,,-0.28924,,-4981.25,,0.05392,,,15.00734,526.554,,,,,,,10.43254,,-1.802,-1.03848,-3.653,7.89112
DPW,0.1567,11.74595,-0.56748,-0.49127,0.20559,-55.90265,0.55314,-0.87997,-0.73948,-11.823,-107.8428,0.01542,24.32619,,0.60016,2.31418,0.44703,50.27247,159.1304,3.44711,-26.691,24.89281,-26.707,-108.6039,-5.983,-11.254,2.7225,3.695,-9.170002,6.377,3.331,-0.879966,,-155.9123,-1.05252,-3.268,-4.186,-97.70425,0.39696,-95.07589,12.769,-10.973,0.7955975,-108.9918,,,-2.669,0.4437017,0.302,1.069,6.58068,24.489,5.938,40.681,53.104,-0.453,,0,-25.04101,-3.766,-21.75,-74.53618,-148.3614,182.685
